NAME,median_income,total_population,poverty_count,state,county,poverty_rate
"Swain County, North Carolina",52818.0,14130.0,2747,NORTH CAROLINA,SWAIN,19.440905874026893
"Transylvania County, North Carolina",62056.0,33131.0,4305,NORTH CAROLINA,TRANSYLVANIA,12.993872807944221
"Tyrrell County, North Carolina",55341.0,3389.0,430,NORTH CAROLINA,TYRRELL,12.688108586603718
"Union County, North Carolina",95533.0,240109.0,16125,NORTH CAROLINA,UNION,6.715699952938041
"Vance County, North Carolina",48340.0,42492.0,7862,NORTH CAROLINA,VANCE,18.502306316483104
"Wake County, North Carolina",96734.0,1132103.0,90909,NORTH CAROLINA,WAKE,8.03009973474145
"Warren County, North Carolina",42282.0,18803.0,3819,NORTH CAROLINA,WARREN,20.310588735840028
"Washington County, North Carolina",38927.0,11051.0,2354,NORTH CAROLINA,WASHINGTON,21.301239706813863
"Watauga County, North Carolina",50034.0,54540.0,12190,NORTH CAROLINA,WATAUGA,22.350568390172352
"Wayne County, North Carolina",54323.0,117480.0,20581,NORTH CAROLINA,WAYNE,17.5187265917603
"Wilkes County, North Carolina",49119.0,66125.0,11148,NORTH CAROLINA,WILKES,16.85897920604915
"Wilson County, North Carolina",49827.0,78667.0,15714,NORTH CAROLINA,WILSON,19.97533908754624
"Yadkin County, North Carolina",57486.0,37280.0,5102,NORTH CAROLINA,YADKIN,13.685622317596566
"Yancey County, North Carolina",53103.0,18538.0,2811,NORTH CAROLINA,YANCEY,15.163448052648615
"Adams County, North Dakota",57950.0,2190.0,284,NORTH DAKOTA,ADAMS,12.968036529680365
"Barnes County, North Dakota",64447.0,10826.0,1329,NORTH DAKOTA,BARNES,12.276002216885276
"Benson County, North Dakota",63220.0,5960.0,1614,NORTH DAKOTA,BENSON,27.08053691275168
"Billings County, North Dakota",74000.0,839.0,92,NORTH DAKOTA,BILLINGS,10.96543504171633
"Bottineau County, North Dakota",80113.0,6411.0,499,NORTH DAKOTA,BOTTINEAU,7.783497114334738
"Bowman County, North Dakota",79709.0,2975.0,310,NORTH DAKOTA,BOWMAN,10.420168067226891
"Burke County, North Dakota",94583.0,2184.0,142,NORTH DAKOTA,BURKE,6.501831501831503
"Burleigh County, North Dakota",82141.0,98443.0,7526,NORTH DAKOTA,BURLEIGH,7.645033166400861
"Cass County, North Dakota",73249.0,186328.0,19590,NORTH DAKOTA,CASS,10.513717745051737
"Cavalier County, North Dakota",61174.0,3691.0,358,NORTH DAKOTA,CAVALIER,9.699268490923869
"Dickey County, North Dakota",60250.0,5003.0,433,NORTH DAKOTA,DICKEY,8.654807115730561
"Divide County, North Dakota",95938.0,2195.0,140,NORTH DAKOTA,DIVIDE,6.378132118451026
"Dunn County, North Dakota",91758.0,4049.0,270,NORTH DAKOTA,DUNN,6.668313163744134
"Eddy County, North Dakota",50375.0,2345.0,275,NORTH DAKOTA,EDDY,11.727078891257996
"Emmons County, North Dakota",63750.0,3297.0,217,NORTH DAKOTA,EMMONS,6.581740976645436
"Foster County, North Dakota",78426.0,3388.0,274,NORTH DAKOTA,FOSTER,8.087367178276269
"Golden Valley County, North Dakota",84750.0,1734.0,215,NORTH DAKOTA,GOLDEN VALLEY,12.399077277970012
"Grand Forks County, North Dakota",64698.0,72927.0,9708,NORTH DAKOTA,GRAND FORKS,13.311942079065368
"Grant County, North Dakota",57069.0,2320.0,349,NORTH DAKOTA,GRANT,15.043103448275863
"Griggs County, North Dakota",66688.0,2309.0,144,NORTH DAKOTA,GRIGGS,6.236466002598527
"Hettinger County, North Dakota",66797.0,2477.0,236,NORTH DAKOTA,HETTINGER,9.527654420670165
"Kidder County, North Dakota",57240.0,2391.0,297,NORTH DAKOTA,KIDDER,12.421580928481808
"LaMoure County, North Dakota",70227.0,4135.0,488,NORTH DAKOTA,LAMOURE,11.801692865779929
"Logan County, North Dakota",59750.0,1849.0,145,NORTH DAKOTA,LOGAN,7.842076798269335
"McHenry County, North Dakota",78071.0,5326.0,540,NORTH DAKOTA,MCHENRY,10.13894104393541
"McIntosh County, North Dakota",64375.0,2529.0,329,NORTH DAKOTA,MCINTOSH,13.009094503756424
"McKenzie County, North Dakota",83813.0,14081.0,1856,NORTH DAKOTA,MCKENZIE,13.180882039627868
"McLean County, North Dakota",80556.0,9781.0,661,NORTH DAKOTA,MCLEAN,6.758000204478069
"Mercer County, North Dakota",82155.0,8366.0,785,NORTH DAKOTA,MERCER,9.383217786277791
"Morton County, North Dakota",79555.0,33192.0,2647,NORTH DAKOTA,MORTON,7.974813208001928
"Mountrail County, North Dakota",81886.0,9648.0,1182,NORTH DAKOTA,MOUNTRAIL,12.251243781094526
"Nelson County, North Dakota",62219.0,3025.0,316,NORTH DAKOTA,NELSON,10.446280991735538
"Oliver County, North Dakota",69722.0,1832.0,211,NORTH DAKOTA,OLIVER,11.517467248908297
"Pembina County, North Dakota",64243.0,6853.0,609,NORTH DAKOTA,PEMBINA,8.88661899897855
"Pierce County, North Dakota",59583.0,3999.0,429,NORTH DAKOTA,PIERCE,10.72768192048012
"Ramsey County, North Dakota",61490.0,11613.0,1761,NORTH DAKOTA,RAMSEY,15.164040299664169
"Ransom County, North Dakota",71462.0,5663.0,542,NORTH DAKOTA,RANSOM,9.570898816881511
"Renville County, North Dakota",77067.0,2282.0,142,NORTH DAKOTA,RENVILLE,6.222611744084137
"Richland County, North Dakota",67089.0,16548.0,1705,NORTH DAKOTA,RICHLAND,10.303359922649264
"Rolette County, North Dakota",53806.0,12292.0,2969,NORTH DAKOTA,ROLETTE,24.153921249593232
"Sargent County, North Dakota",75648.0,3828.0,234,NORTH DAKOTA,SARGENT,6.112852664576803
"Sheridan County, North Dakota",68684.0,1338.0,92,NORTH DAKOTA,SHERIDAN,6.87593423019432
"Sioux County, North Dakota",41201.0,3896.0,1521,NORTH DAKOTA,SIOUX,39.040041067761805
"Slope County, North Dakota",70625.0,837.0,39,NORTH DAKOTA,SLOPE,4.659498207885305
"Stark County, North Dakota",78734.0,32989.0,3255,NORTH DAKOTA,STARK,9.86692533874928
"Steele County, North Dakota",85750.0,1774.0,231,NORTH DAKOTA,STEELE,13.021420518602028
"Stutsman County, North Dakota",59167.0,21609.0,2625,NORTH DAKOTA,STUTSMAN,12.147716229348884
"Towner County, North Dakota",61250.0,2152.0,288,NORTH DAKOTA,TOWNER,13.382899628252787
"Traill County, North Dakota",81157.0,8004.0,495,NORTH DAKOTA,TRAILL,6.184407796101949
"Walsh County, North Dakota",68082.0,10553.0,1000,NORTH DAKOTA,WALSH,9.47597839476926
"Ward County, North Dakota",78143.0,69532.0,6127,NORTH DAKOTA,WARD,8.811770120232412
"Wells County, North Dakota",59732.0,3990.0,419,NORTH DAKOTA,WELLS,10.501253132832082
"Williams County, North Dakota",86139.0,39076.0,2865,NORTH DAKOTA,WILLIAMS,7.331866107073395
"Adams County, Ohio",46234.0,27509.0,5313,OHIO,ADAMS,19.313679159547785
"Allen County, Ohio",58976.0,102087.0,12081,OHIO,ALLEN,11.834023920773458
"Ashland County, Ohio",62254.0,52522.0,5950,OHIO,ASHLAND,11.328586116294124
"Ashtabula County, Ohio",53663.0,97666.0,17024,OHIO,ASHTABULA,17.430835705363176
"Athens County, Ohio",48750.0,61276.0,13049,OHIO,ATHENS,21.2954500946537
"Auglaize County, Ohio",75231.0,46263.0,3005,OHIO,AUGLAIZE,6.495471543133823
"Belmont County, Ohio",56943.0,66554.0,8800,OHIO,BELMONT,13.222345764341735
"Brown County, Ohio",66677.0,43715.0,6829,OHIO,BROWN,15.621640169278281
"Butler County, Ohio",77062.0,388327.0,44672,OHIO,BUTLER,11.503706927409118
"Carroll County, Ohio",59872.0,26761.0,3206,OHIO,CARROLL,11.980120324352603
"Champaign County, Ohio",70486.0,38715.0,3512,OHIO,CHAMPAIGN,9.071419346506522
"Clark County, Ohio",58954.0,135877.0,20647,OHIO,CLARK,15.195360509872899
"Clermont County, Ohio",79573.0,208851.0,17309,OHIO,CLERMONT,8.287726656803175
"Clinton County, Ohio",64210.0,42077.0,5905,OHIO,CLINTON,14.033795185017944
"Columbiana County, Ohio",55473.0,101723.0,12948,OHIO,COLUMBIANA,12.728684761558352
"Coshocton County, Ohio",52048.0,36629.0,6804,OHIO,COSHOCTON,18.575445685112886
"Crawford County, Ohio",52486.0,41861.0,5759,OHIO,CRAWFORD,13.757435321659777
"Cuyahoga County, Ohio",60074.0,1256620.0,203273,OHIO,CUYAHOGA,16.176170998392514
"Darke County, Ohio",60237.0,51751.0,5641,OHIO,DARKE,10.900272458503217
"Defiance County, Ohio",69302.0,38300.0,3950,OHIO,DEFIANCE,10.313315926892951
"Delaware County, Ohio",123995.0,216074.0,9668,OHIO,DELAWARE,4.474393032016809
"Erie County, Ohio",65171.0,75299.0,8501,OHIO,ERIE,11.289658561202671
"Fairfield County, Ohio",82969.0,159371.0,13579,OHIO,FAIRFIELD,8.520370707343243
"Fayette County, Ohio",56773.0,28901.0,4499,OHIO,FAYETTE,15.566935400159165
"Franklin County, Ohio",71070.0,1318149.0,187488,OHIO,FRANKLIN,14.2235817043445
"Fulton County, Ohio",71453.0,42602.0,3577,OHIO,FULTON,8.396319421623398
"Gallia County, Ohio",55533.0,29276.0,4916,OHIO,GALLIA,16.79191146331466
"Geauga County, Ohio",97162.0,95455.0,5518,OHIO,GEAUGA,5.780734377455345
"Greene County, Ohio",81243.0,167567.0,16929,OHIO,GREENE,10.10282454182506
"Guernsey County, Ohio",53901.0,38409.0,6448,OHIO,GUERNSEY,16.78773204196933
"Hamilton County, Ohio",68249.0,827671.0,120457,OHIO,HAMILTON,14.553729682446287
"Hancock County, Ohio",67006.0,75072.0,7708,OHIO,HANCOCK,10.267476555839728
"Hardin County, Ohio",55876.0,30622.0,5134,OHIO,HARDIN,16.765723989288748
"Harrison County, Ohio",54056.0,14528.0,2194,OHIO,HARRISON,15.101872246696036
"Henry County, Ohio",71616.0,27601.0,2581,OHIO,HENRY,9.351110467012065
"Highland County, Ohio",60522.0,43285.0,6342,OHIO,HIGHLAND,14.6517269261869
"Hocking County, Ohio",59007.0,28104.0,4598,OHIO,HOCKING,16.360660404212922
"Holmes County, Ohio",72987.0,44273.0,3888,OHIO,HOLMES,8.781876087005624
"Huron County, Ohio",64144.0,58518.0,6351,OHIO,HURON,10.853070849994873
"Jackson County, Ohio",56549.0,32563.0,5555,OHIO,JACKSON,17.059239013604397
"Jefferson County, Ohio",53124.0,65280.0,11465,OHIO,JEFFERSON,17.56280637254902
"Knox County, Ohio",71246.0,62657.0,7645,OHIO,KNOX,12.201350208276809
"Lake County, Ohio",76835.0,232236.0,17476,OHIO,LAKE,7.525103773747395
"Lawrence County, Ohio",51846.0,57994.0,10232,OHIO,LAWRENCE,17.64320446942787
"Licking County, Ohio",78505.0,178844.0,17152,OHIO,LICKING,9.590481089664737
"Logan County, Ohio",69125.0,46098.0,4981,OHIO,LOGAN,10.805241008286695
"Lorain County, Ohio",67272.0,313101.0,41092,OHIO,LORAIN,13.124199539445739
"Lucas County, Ohio",57265.0,430014.0,75081,OHIO,LUCAS,17.460129205095647
"Madison County, Ohio",77062.0,43961.0,4009,OHIO,MADISON,9.119446782375288
"Mahoning County, Ohio",54279.0,227979.0,39017,OHIO,MAHONING,17.11429561494699
"Marion County, Ohio",55106.0,65366.0,9641,OHIO,MARION,14.7492580240492
"Medina County, Ohio",89968.0,182347.0,10758,OHIO,MEDINA,5.899740604451951
"Meigs County, Ohio",46255.0,22242.0,4287,OHIO,MEIGS,19.274345832209335
"Mercer County, Ohio",73278.0,42321.0,2637,OHIO,MERCER,6.2309491741688525
"Miami County, Ohio",71440.0,108818.0,9102,OHIO,MIAMI,8.36442500321638
"Monroe County, Ohio",55381.0,13401.0,1841,OHIO,MONROE,13.737780762629653
"Montgomery County, Ohio",61942.0,536121.0,78373,OHIO,MONTGOMERY,14.618528279996493
"Morgan County, Ohio",51056.0,13851.0,2264,OHIO,MORGAN,16.345390224532526
"Morrow County, Ohio",70412.0,35049.0,3659,OHIO,MORROW,10.43967017603926
"Muskingum County, Ohio",56810.0,86393.0,13133,OHIO,MUSKINGUM,15.201463081499659
"Noble County, Ohio",51547.0,14216.0,2001,OHIO,NOBLE,14.07568936409679
"Ottawa County, Ohio",69515.0,40367.0,3481,OHIO,OTTAWA,8.62338048405876
"Paulding County, Ohio",65331.0,18827.0,1759,OHIO,PAULDING,9.34296489084825
"Perry County, Ohio",62899.0,35451.0,5369,OHIO,PERRY,15.144847818115146
"Pickaway County, Ohio",67600.0,58809.0,6813,OHIO,PICKAWAY,11.584961485486915
"Pike County, Ohio",50832.0,27151.0,5297,OHIO,PIKE,19.5094103347943
"Portage County, Ohio",69796.0,161217.0,17374,OHIO,PORTAGE,10.776779123789675
"Preble County, Ohio",66355.0,40929.0,4191,OHIO,PREBLE,10.239683354101004
"Putnam County, Ohio",79453.0,34400.0,2232,OHIO,PUTNAM,6.488372093023257
"Richland County, Ohio",56557.0,125008.0,16356,OHIO,RICHLAND,13.083962626391909
"Ross County, Ohio",58048.0,76957.0,11548,OHIO,ROSS,15.005782449939575
"Sandusky County, Ohio",60814.0,58885.0,7498,OHIO,SANDUSKY,12.733293708075061
"Scioto County, Ohio",46360.0,73716.0,16750,OHIO,SCIOTO,22.722339790547508
"Seneca County, Ohio",62476.0,55062.0,6063,OHIO,SENECA,11.011223711452544
"Shelby County, Ohio",73502.0,48145.0,5189,OHIO,SHELBY,10.777858552289958
"Stark County, Ohio",63130.0,374199.0,48133,OHIO,STARK,12.862941910587683
"Summit County, Ohio",68360.0,539361.0,65839,OHIO,SUMMIT,12.206852182490021
"Trumbull County, Ohio",53537.0,201749.0,33912,OHIO,TRUMBULL,16.80900524909665
"Tuscarawas County, Ohio",61953.0,92840.0,11413,OHIO,TUSCARAWAS,12.29319258940112
"Union County, Ohio",104496.0,63411.0,3131,OHIO,UNION,4.9376291179763765
"Van Wert County, Ohio",64841.0,28833.0,2378,OHIO,VAN WERT,8.247494190684284
"Vinton County, Ohio",50967.0,12790.0,2419,OHIO,VINTON,18.913213448006257
"Warren County, Ohio",103128.0,243189.0,12120,OHIO,WARREN,4.983778049171632
"Washington County, Ohio",59053.0,59639.0,8198,OHIO,WASHINGTON,13.74603866597361
"Wayne County, Ohio",70320.0,116680.0,9869,OHIO,WAYNE,8.458176208433322
"Williams County, Ohio",60632.0,36973.0,3996,OHIO,WILLIAMS,10.807886836340032
"Wood County, Ohio",70537.0,131564.0,16241,OHIO,WOOD,12.344562342282083
"Wyandot County, Ohio",68552.0,21818.0,1484,OHIO,WYANDOT,6.801723347694565
"Adair County, Oklahoma",44955.0,19726.0,4339,OKLAHOMA,ADAIR,21.996349994930547
"Alfalfa County, Oklahoma",75028.0,5683.0,534,OKLAHOMA,ALFALFA,9.39644553932782
"Atoka County, Oklahoma",49181.0,14117.0,2311,OKLAHOMA,ATOKA,16.370333640291847
"Beaver County, Oklahoma",62981.0,5071.0,351,OKLAHOMA,BEAVER,6.9217116939459675
"Beckham County, Oklahoma",51499.0,22295.0,4110,OKLAHOMA,BECKHAM,18.434626597891903
"Blaine County, Oklahoma",56843.0,8661.0,1013,OKLAHOMA,BLAINE,11.696108994342454
"Bryan County, Oklahoma",54289.0,46528.0,7399,OKLAHOMA,BRYAN,15.90225240715268
"Caddo County, Oklahoma",52443.0,26910.0,4723,OKLAHOMA,CADDO,17.551096246748422
"Canadian County, Oklahoma",82364.0,156681.0,12250,OKLAHOMA,CANADIAN,7.81843363266765
"Carter County, Oklahoma",56390.0,48202.0,7257,OKLAHOMA,CARTER,15.055391892452597
"Cherokee County, Oklahoma",52410.0,47412.0,9468,OKLAHOMA,CHEROKEE,19.96962794229309
"Choctaw County, Oklahoma",43252.0,14285.0,3195,OKLAHOMA,CHOCTAW,22.366118305915293
"Cimarron County, Oklahoma",57100.0,2272.0,246,OKLAHOMA,CIMARRON,10.827464788732394
"Cleveland County, Oklahoma",71757.0,295060.0,36252,OKLAHOMA,CLEVELAND,12.286314647868231
"Coal County, Oklahoma",47117.0,5287.0,1196,OKLAHOMA,COAL,22.62152449404199
"Comanche County, Oklahoma",57150.0,121777.0,18561,OKLAHOMA,COMANCHE,15.241794427519153
"Cotton County, Oklahoma",60208.0,5537.0,1179,OKLAHOMA,COTTON,21.29311901751851
"Craig County, Oklahoma",48018.0,14144.0,2538,OKLAHOMA,CRAIG,17.94400452488688
"Creek County, Oklahoma",61657.0,72076.0,9590,OKLAHOMA,CREEK,13.305399855707863
"Custer County, Oklahoma",58669.0,28391.0,4290,OKLAHOMA,CUSTER,15.110422316931421
"Delaware County, Oklahoma",53290.0,40791.0,7647,OKLAHOMA,DELAWARE,18.746782378465838
"Dewey County, Oklahoma",61310.0,4504.0,628,OKLAHOMA,DEWEY,13.943161634103019
"Ellis County, Oklahoma",57768.0,3755.0,541,OKLAHOMA,ELLIS,14.40745672436751
"Garfield County, Oklahoma",64165.0,62456.0,8463,OKLAHOMA,GARFIELD,13.55033943896503
"Garvin County, Oklahoma",53600.0,25806.0,3725,OKLAHOMA,GARVIN,14.434627605983104
"Grady County, Oklahoma",74349.0,55314.0,5954,OKLAHOMA,GRADY,10.764001880175
"Grant County, Oklahoma",58980.0,4152.0,533,OKLAHOMA,GRANT,12.83718689788054
"Greer County, Oklahoma",55204.0,5531.0,750,OKLAHOMA,GREER,13.559934912312421
"Harmon County, Oklahoma",55729.0,2499.0,425,OKLAHOMA,HARMON,17.006802721088434
"Harper County, Oklahoma",59934.0,3272.0,443,OKLAHOMA,HARPER,13.539119804400979
"Haskell County, Oklahoma",46239.0,11651.0,2467,OKLAHOMA,HASKELL,21.174148141790404
"Hughes County, Oklahoma",44799.0,13409.0,2484,OKLAHOMA,HUGHES,18.524871355060036
"Jackson County, Oklahoma",60954.0,24776.0,3491,OKLAHOMA,JACKSON,14.09024862770423
"Jefferson County, Oklahoma",48346.0,5420.0,1221,OKLAHOMA,JEFFERSON,22.527675276752767
"Johnston County, Oklahoma",48476.0,10410.0,2275,OKLAHOMA,JOHNSTON,21.853986551392893
"Kay County, Oklahoma",53746.0,43859.0,6998,OKLAHOMA,KAY,15.955676144006931
"Kingfisher County, Oklahoma",65167.0,15290.0,1838,OKLAHOMA,KINGFISHER,12.020928711576193
"Kiowa County, Oklahoma",42679.0,8446.0,1915,OKLAHOMA,KIOWA,22.673454889888706
"Latimer County, Oklahoma",42735.0,9537.0,1522,OKLAHOMA,LATIMER,15.95889692775506
"Le Flore County, Oklahoma",46750.0,48525.0,9567,OKLAHOMA,LE FLORE,19.715610510046368
"Lincoln County, Oklahoma",57656.0,33734.0,4746,OKLAHOMA,LINCOLN,14.068891919132032
"Logan County, Oklahoma",80565.0,49919.0,6551,OKLAHOMA,LOGAN,13.123259680682706
"Love County, Oklahoma",60758.0,10158.0,1430,OKLAHOMA,LOVE,14.077574325654657
"McClain County, Oklahoma",80150.0,42393.0,2987,OKLAHOMA,MCCLAIN,7.045974571273559
"McCurtain County, Oklahoma",47046.0,31003.0,6460,OKLAHOMA,MCCURTAIN,20.83669322323646
"McIntosh County, Oklahoma",43467.0,19159.0,4154,OKLAHOMA,MCINTOSH,21.68171616472676
"Major County, Oklahoma",67621.0,7678.0,873,OKLAHOMA,MAJOR,11.370148476165669
"Marshall County, Oklahoma",53734.0,15494.0,2874,OKLAHOMA,MARSHALL,18.54911578675616
"Mayes County, Oklahoma",56552.0,39324.0,6599,OKLAHOMA,MAYES,16.781100600142405
"Murray County, Oklahoma",60213.0,13837.0,1949,OKLAHOMA,MURRAY,14.08542314085423
"Muskogee County, Oklahoma",50289.0,66606.0,11317,OKLAHOMA,MUSKOGEE,16.990961775215446
"Noble County, Oklahoma",66813.0,10981.0,1155,OKLAHOMA,NOBLE,10.518167744285584
"Nowata County, Oklahoma",50960.0,9460.0,1480,OKLAHOMA,NOWATA,15.644820295983086
"Okfuskee County, Oklahoma",45429.0,11349.0,2746,OKLAHOMA,OKFUSKEE,24.19596440214997
"Oklahoma County, Oklahoma",62505.0,795822.0,123243,OKLAHOMA,OKLAHOMA,15.48625195081312
"Okmulgee County, Oklahoma",50819.0,36900.0,6359,OKLAHOMA,OKMULGEE,17.233062330623305
"Osage County, Oklahoma",58189.0,46004.0,5548,OKLAHOMA,OSAGE,12.059820885140422
"Ottawa County, Oklahoma",46186.0,30472.0,5977,OKLAHOMA,OTTAWA,19.614728275137832
"Pawnee County, Oklahoma",56279.0,15682.0,2319,OKLAHOMA,PAWNEE,14.787654635888279
"Payne County, Oklahoma",46658.0,82058.0,17559,OKLAHOMA,PAYNE,21.398279265885105
"Pittsburg County, Oklahoma",53054.0,43758.0,7869,OKLAHOMA,PITTSBURG,17.9829973947621
"Pontotoc County, Oklahoma",59457.0,38116.0,4897,OKLAHOMA,PONTOTOC,12.847623045440235
"Pottawatomie County, Oklahoma",58270.0,72734.0,10955,OKLAHOMA,POTTAWATOMIE,15.061731789809443
"Pushmataha County, Oklahoma",42274.0,10845.0,2314,OKLAHOMA,PUSHMATAHA,21.337021668971875
"Roger Mills County, Oklahoma",57574.0,3423.0,461,OKLAHOMA,ROGER MILLS,13.467718375693835
"Rogers County, Oklahoma",75312.0,95870.0,8980,OKLAHOMA,ROGERS,9.366850943986648
"Seminole County, Oklahoma",43239.0,23592.0,5160,OKLAHOMA,SEMINOLE,21.871820956256357
"Sequoyah County, Oklahoma",47494.0,39538.0,7632,OKLAHOMA,SEQUOYAH,19.302949061662197
"Stephens County, Oklahoma",57065.0,43140.0,7159,OKLAHOMA,STEPHENS,16.594807603152525
"Texas County, Oklahoma",55682.0,21144.0,4234,OKLAHOMA,TEXAS,20.02459326522891
"Tillman County, Oklahoma",46306.0,7013.0,1146,OKLAHOMA,TILLMAN,16.34108084985028
"Tulsa County, Oklahoma",65229.0,668923.0,94860,OKLAHOMA,TULSA,14.18100439063988
"Wagoner County, Oklahoma",75082.0,82269.0,7504,OKLAHOMA,WAGONER,9.121297207939808
"Washington County, Oklahoma",59426.0,52579.0,7156,OKLAHOMA,WASHINGTON,13.609996386390003
"Washita County, Oklahoma",60600.0,10930.0,1325,OKLAHOMA,WASHITA,12.12259835315645
"Woods County, Oklahoma",50724.0,8661.0,1435,OKLAHOMA,WOODS,16.56852557441404
"Woodward County, Oklahoma",61207.0,20411.0,2889,OKLAHOMA,WOODWARD,14.154132575571996
"Baker County, Oregon",51657.0,16685.0,2225,OREGON,BAKER,13.335331135750675
"Benton County, Oregon",72882.0,95615.0,17101,OREGON,BENTON,17.885269047743556
"Clackamas County, Oregon",95740.0,420925.0,31670,OREGON,CLACKAMAS,7.523905683910435
"Clatsop County, Oregon",68025.0,41190.0,4176,OREGON,CLATSOP,10.138383102694828
"Columbia County, Oregon",83265.0,52865.0,4760,OREGON,COLUMBIA,9.004066963019012
"Coos County, Oregon",57563.0,64908.0,10275,OREGON,COOS,15.83009798484008
"Crook County, Oregon",74969.0,24987.0,1965,OREGON,CROOK,7.864089326449754
"Curry County, Oregon",64300.0,23404.0,2886,OREGON,CURRY,12.331225431550163
"Deschutes County, Oregon",82042.0,199352.0,18052,OREGON,DESCHUTES,9.055339299329829
